Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749488710,40,,Aggregated,19.500000,14.000000,3,3,3,4,4,5,11,16,21,34,34,3124,2368,3,3.2279314021155847,1.2240000069141388,34.313300013309345,42.872279129321385
1749488711,40,,Aggregated,19.200000,14.000000,3,3,3,4,4,5,11,16,21,34,34,3144,2382,3,3.22805079523016,1.2240000069141388,34.313300013309345,42.899173027989825
1749488712,40,,Aggregated,19.700000,14.400000,3,3,3,4,4,5,11,16,21,34,34,3171,2402,3,3.228132891898901,1.2240000069141388,34.313300013309345,42.92242194891202
1749488713,40,,Aggregated,19.400000,14.300000,3,3,3,4,4,5,11,16,21,34,34,3188,2412,3,3.2281263175197275,1.2240000069141388,34.313300013309345,43.00125470514429
1749488714,40,,Aggregated,19.900000,14.600000,3,3,3,4,4,5,11,15,21,34,34,3207,2427,3,3.225233489292127,1.2240000069141388,34.313300013309345,42.98097910820081
1749488715,40,,Aggregated,20.000000,14.600000,3,3,3,4,4,5,11,15,21,34,34,3229,2445,3,3.2230671106186715,1.2240000069141388,34.313300013309345,42.96934035305048
1749488716,40,,Aggregated,20.200000,14.800000,3,3,3,4,4,5,11,15,21,34,34,3248,2457,3,3.221589501273619,1.2240000069141388,34.313300013309345,43.026785714285715
1749488717,40,,Aggregated,21.000000,15.600000,3,3,3,4,4,5,11,15,21,34,34,3270,2473,3,3.217159877694995,1.2240000069141388,34.313300013309345,43.039449541284405
1749488718,40,,Aggregated,20.700000,15.300000,3,3,3,4,4,5,11,15,21,34,34,3287,2488,3,3.213531974447576,1.2240000069141388,34.313300013309345,42.9814420444174
1749488719,40,,Aggregated,21.400000,16.000000,3,3,3,4,4,5,11,15,21,34,34,3314,2506,3,3.2115787869854957,1.2240000069141388,34.313300013309345,43.037718768859385
1749488720,40,,Aggregated,21.000000,16.000000,3,3,3,4,4,5,11,15,21,34,34,3328,2515,3,3.2095823918500455,1.2240000069141388,34.313300013309345,43.07481971153846
1749488721,40,,Aggregated,21.200000,15.900000,3,3,3,4,4,5,11,15,21,34,34,3352,2532,3,3.2052709427298915,1.2240000069141388,34.313300013309345,43.099045346062056
1749488722,40,,Aggregated,20.800000,15.300000,3,3,3,4,4,5,11,15,21,34,34,3368,2540,3,3.203371496479629,1.2240000069141388,34.313300013309345,43.197446555819475
1749488723,40,,Aggregated,20.500000,14.600000,3,3,3,4,4,5,11,15,21,34,34,3389,2559,3,3.2003287400515967,1.2240000069141388,34.313300013309345,43.11566833874299
1749488724,40,,Aggregated,20.500000,14.400000,3,3,3,4,4,5,11,15,21,34,34,3408,2571,3,3.197005751209078,1.2240000069141388,34.313300013309345,43.17018779342723
1749488725,40,,Aggregated,19.400000,13.700000,3,3,3,4,4,5,11,15,21,34,34,3426,2584,3,3.1989331582162346,1.2240000069141388,34.313300013309345,43.18126094570928
1749488726,40,,Aggregated,19.900000,14.600000,3,3,3,4,4,5,11,15,21,34,34,3449,2601,3,3.201379008411877,1.2240000069141388,34.313300013309345,43.185271093070455
1749488727,40,,Aggregated,19.900000,14.000000,3,3,3,4,4,5,11,15,21,34,34,3470,2617,3,3.208577204616445,1.2240000069141388,34.313300013309345,43.17723342939481
1749488728,40,,Aggregated,20.000000,14.200000,3,3,3,4,4,5,11,15,21,34,34,3495,2640,3,3.20531773961846,1.2240000069141388,34.313300013309345,43.11959942775393
1749488729,40,,Aggregated,19.700000,14.100000,3,3,3,4,4,5,11,15,21,34,34,3513,2653,3,3.204270566479215,1.2240000069141388,34.313300013309345,43.13606604042129
1749488730,40,,Aggregated,20.200000,14.700000,3,3,3,4,4,5,11,15,21,34,34,3528,2662,3,3.204193764161031,1.2240000069141388,34.313300013309345,43.1890589569161
